file,sheet,row,values
results\c1_sources\extracted\GC_SEED\medi-103-e37189-s001.xlsx,corResult,1,Oxeiptosis-related genes | lncRNA | Correlation | P-value | Regulation
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,691,KEAP1 | LINC01224 | 0.218185199287704 | 2.14300520715763e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,696,KEAP1 | AC092171.3 | 0.285005135724989 | 8.18114558588427e-12 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,698,KEAP1 | AL354733.3 | -0.208824484902803 | 7.09241189442726e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,699,KEAP1 | AL359513.1 | 0.219888513008602 | 1.71362448748089e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,711,KEAP1 | AL031768.1 | -0.218841397166817 | 1.9665518694595e-07 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,719,KEAP1 | AL078587.2 | 0.334273664236657 | 6.27867728995789e-16 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,721,KEAP1 | AC004908.3 | -0.234022941319349 | 2.49841942344068e-08 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,723,KEAP1 | PSMA3-AS1 | -0.257293000419754 | 7.94369167312616e-10 | negative |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,724,KEAP1 | AC002467.1 | 0.216886033419013 | 2.53842576218927e-07 | postive |  |  |  |  | 
results\c1_sources\extracted\UCEC_SEED\aging-15-204726-s001.xlsx,corResult,725,KEAP1 | ARHGAP31-AS1 | 0.288034258927617 | 4.80546010905101e-12 | postive |  |  |  |  | 
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,37,"36 | Ferroptosis | KEAP1 | HGNC:23177 | ENSG00000079999 | Knockdown of Keap1 reversed loss of p62-increased degradation of NRF2 in ferroptosis. Keap1 knockdown led to resistance to erastin-induced and sorafenib-induced growth inhibition with decreased ferroptotic events in the absence or presence of p62 knockdown. | Human, mice | KEAP1 :-: NFE2L2, NFE2L2 :-: Ferroptosis | Validated | 0 | _NA_ | Q14145 | 26403645 | _NA_ | 44196 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,82,"81 | Ferroptosis | KEAP1 | HGNC:23177 | ENSG00000079999 | Keap 1 silencing decreased ferroptosis. | Mice | KEAP1 :-: NFE2L2, NFE2L2 :-: Ferroptosis | Validated | 0 | _NA_ | Q14145 | 28012440 | _NA_ | 44196 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,90,"89 | Ferroptosis | KEAP1 | HGNC:23177 | ENSG00000079999 | Keap1 inhibition promotes resistance to ferroptosis. | Human, rat | KEAP1 :+: Ferroptosis | Validated | 0 | _NA_ | Q14145 | 28805788 | _NA_ | 44196 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,151,"150 | Ferroptosis | LONP1 | HGNC:9479 | ENSG00000196365 | Inhibition of LONP1 negatively regulates erastin-induced cell death. | Human | LONP1 :-: Nrf2/Keap1 pathway, Nrf2/Keap1 pathway :-: Ferroptosis, LONP1 :-: GPX4, GPX4 :-: Ferroptosis | Validated | 0 | _NA_ | P36776 | 31822343 | _NA_ | 44297 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,164,"163 | Ferroptosis | TBK1 | HGNC:11584 | ENSG00000183735 | hTBK1-c.978T>A mutation significantly inhibited the proliferation of NSC-34 cells via inducing cell ferroptosis, while the effect of TBK1 mutation was notably reversed by Ferrostatin-1 or p62 siRNA. | Mice | TBK1-c.978T>A :+: KEAP1, KEAP1 :+: Ferroptosis | Validated | 0 | TBK1-c.978T>A mutation. | _NA_ | 33312375 | _NA_ | 44417 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,181,180 | Ferroptosis | KEAP1 | HGNC:23177 | ENSG00000079999 | _NA_ | Human | KEAP1 :+: Ferroptosis | Screened | 0 | _NA_ | _NA_ | 32939090 | Top gene in genome-wide CRISPR screens | 44465 | FerrDb team | gene with protein product
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,225,"224 | Ferroptosis | SLC25A28 | HGNC:23472 | ENSG00000155287 | As expected, shRNA-mediated knockdown of SLC25A28 completely abolished the mitochondrial iron accumulation, and, in turn, impaired BRD7 knockin-enhanced ferroptotic cell death (Fig. 4G) and classical ferroptotic events. | Human, mice | SLC25A28 :+: mitochondrial iron accumulation, mitochondrial iron accumulation :+: Ferroptosis | Validated | 0 | _NA_ | Q96A46 | 32863216 | _NA_ | 44518 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,284,"283 | Ferroptosis | ATF3 | HGNC:785 | ENSG00000162772 | However, ATF3 elevated ferroptosis in SGC7901/DDP and BGC823/DDP cells. | Human | ATF3 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, ATF3 :+: MDA, MDA :+: Ferroptosis, ATF3 :-: GSH, GSH :-: Ferroptosis, ATF3 :-: Nrf2/Keap1 pathway, Nrf2/Keap1 pathway :-: Ferroptosis | Validated | 0 | _NA_ | P18847 | 34098867 | _NA_ | 44616 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,291,"290 | Ferroptosis | NOX4 | HGNC:7891 | ENSG00000086991 | NOX4 promotes ferroptosis by oxidative stress-induced lipid peroxidation in human astrocytes. | Mice | NOX4 :-: Mitochondrial respiration ATP production, Mitochondrial respiration ATP production :-: Impaired mitochondrial metabolism, Impaired mitochondrial metabolism :+: Oxidative stress-induced lipid peroxidation, Oxidative stress-induced lipid peroxidation :+: Ferroptosis | Validated | 0 | _NA_ | Q9NPH5 | 33774476 | _NA_ | 44629 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_driver,314,"361 | Ferroptosis | TRIM21 | HGNC:11312 | ENSG00000132109 | Loss of TRIM21 alleviates cardiotoxicity by suppressing ferroptosis induced by the chemotherapeutic agent doxorubicin. | Mice | TRIM21 :-: (p62/Keap1), (p62/Keap1) :-: Ferroptosis | Validated | 0 | _NA_ | P19474 | 34233258 | _NA_ | 44650 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_suppressor,16,"15 | Ferroptosis | SQSTM1 | HGNC:11280 | ENSG00000161011 | The interaction between p62 and Keap1 increased following erastin and sorafenib treatment. Knockdown of p62 suppressed NRF2 expression and promoted growth inhibition with increased ferroptotic events including GSH depletion, lipid ROS production, and an increase of iron levels. | Human, mice | SQSTM1 :-: KEAP1, KEAP1 :-: NFE2L2, NFE2L2 :-: Ferroptosis | Validated | 0 | _NA_ | Q13501 | 26403645 | p62 in article. | 44196 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_suppressor,99,"98 | Ferroptosis | ZFP36 | HGNC:12862 | ENSG00000128016 | ZFP36 plasmid impaired FBXW7 plasmid-induced HSC ferroptosis. Overexpression of Zfp36 impaired erastin- or sorafenib-induced ferroptosis. | Human, mice | ZFP36 :-: ATG16L1, ATG16L1 :+: Ferroptosis | Validated | 0 | _NA_ | P26651 | 31679460 | _NA_ | 44196 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_suppressor,119,118 | Ferroptosis | SCD | HGNC:10571 | ENSG00000099194 | Genetic and Pharmacological Inhibition of SCD1 Prevents the Growth of STK11/KEAP1 Co-mutant Cells and Sensitizes Those Cells to Ferroptosis Induction. | Human | SCD :-: Ferroptosis | Validated | 0 | _NA_ | O00767 | 33264619 | SCD1 in article | 44403 | FerrDb team | gene with protein product
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,ferroptosis_suppressor,153,"152 | Ferroptosis | SQSTM1 | HGNC:11280 | ENSG00000161011 | Taken together, our results indicated that high p62 expression protects SH-SY5Y cells against 6-OHDA-induced ferroptosis. | Human | (SQSTM1/Keap1) :+: Nrf2, Nrf2 :-: Ferroptosis, (SQSTM1/Keap1) :+: HO-1, HO-1 :-: Ferroptosis | Validated | 0 | _NA_ | Q13501 | 32770451 | _NA_ | 44484 | FerrDb team | gene with protein product"
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,Oxeiptosis,2,KEAP1
results\c1_sources\extracted\MA_SEED\_inner\Table S1.xlsx,Oxeiptosis,5,AIRE
results\c1_sources\extracted\MA_SEED\_inner\Table S2.xlsx,DEGs (high risk vs low risk ),2206,AIRE | 0.934016608472185 | -2.71949383881895 | 5.442974434735 | 7.72110427451876e-08 | 6.75190250111206e-07 | 7.68186156576971 | NOT
results\c1_sources\extracted\MA_SEED\_inner\Table S2.xlsx,DEGs (high risk vs low risk ),7419,KEAP1 | 0.106488386069631 | 6.70426944143616 | 2.98494264685976 | 0.00295494029165647 | 0.00827233916526914 | -2.7221659152732 | NOT
results\c1_sources\extracted\MA_SEED\_inner\Table S2.xlsx,GO,77,"MF | GO:0016712 | oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen | 4/137 | 40/18432 | 0.000216887415124189 | 0.00476023125592419 | 0.00324656122936935 | CYP2W1/CYP2C18/CYP2C9/CYP2C19 | 4"
results\c1_sources\extracted\MA_SEED\_inner\Table S2.xlsx,GO,103,"MF | GO:0016705 | oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen | 6/137 | 179/18432 | 0.00222023239278032 | 0.0226747137986075 | 0.0154645526126468 | FADS6/CYP2W1/CYP2C18/CYP2C9/CYP2C19/NOS2 | 6"
results\c1_sources\extracted\MA_SEED\_inner\Table S2.xlsx,GO,111,"MF | GO:0016709 | oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen | 3/137 | 40/18432 | 0.0032460473541836 | 0.0283291405456023 | 0.0193209708545665 | CYP2C9/CYP2C19/NOS2 | 3"
